ma_thong_tin_hd,ma_dh,ma_sp,don_vi,gia
b899a74d-1850-4526-86d1-903af8e8c97b,,,5,992642.9795269399
c772822b-4208-4659-bd56-264b8cef70f0,,,5,718747.177511005
00e80c48-1220-4705-bf63-4091b0e069e6,,,5,719422.0444182481
4877ac2b-53a0-4fa3-9cb2-b111a7f9bde7,,,4,551840.411092726
f2d314b3-2a9e-4b49-b029-44940616a685,,,3,7595.244684378463
f0bbd7d7-14f7-4ec9-9c39-5bbce63d7318,,,5,93583.35843489705
d27cacd7-d48a-41c2-ab78-37b4bdfc801e,,,1,319278.3123931314
08331591-6b26-412d-8cd8-5f2ec8279262,,,3,611285.2423724525
eb4e52c3-5a25-4c5c-badf-df220d25d92b,,,2,518992.0634677319
949de759-9568-4759-8447-c92eb2bdd869,,,4,442753.8180371084
5fe6518c-fafd-4555-8b45-602b2d6398ef,,,3,396270.2218717378
0a4b4f6d-e0d6-4467-9d03-0240b9a42504,,,3,54639.57168707673
d766a42f-a39f-4b13-87ff-3f0a86448b4b,,,5,223783.48421357543
b263cb01-3061-4d91-968f-9c84b2860c3a,,,2,217152.34975858175
7981e0f7-cc15-45a6-8440-710bfe3e6837,,,4,439963.6296692735
2a47f460-6035-4a85-88b2-afb01e3614bb,,,1,128541.73766959149
aefa8706-e9e3-4820-a00d-59efcd1a94d5,,,5,992999.4190595862
3a7e018d-304d-44af-a7f7-da8c1688c096,,,5,599975.7167168045
a3740b6c-5296-4c9e-9ca2-1027f1ee621e,,,4,713288.6882998864
87b6e0b2-ccf6-4601-84ac-7882d636a88d,,,3,263934.9756761921
0b3323c6-2b33-48cb-8e6c-7dc20355f259,,,1,684191.5740021294
2f9de1e2-d494-4d49-afe5-3b103f9a0db8,,,2,502088.07044489775
b9569304-d683-4bc5-8e49-e5ee2e95cf17,,,1,581395.5999201593
92552a17-6ee7-45c8-940a-13d42ea8d43d,,,5,915954.6448110143
6989d9d3-917e-45e0-b943-f4f1ede2ebf5,,,4,262158.93831517675
5abc387e-ad24-4588-8f70-2bcfc9f9d1fe,,,3,806008.6088353791
19c49c2e-8c65-41c8-98f3-29c47017089f,,,5,66257.26148744626
dfeb9dba-66e9-41bd-a4a0-71971f727b01,,,2,340337.8164666348
237e1a9a-45a9-46cf-80fc-bb41084bf1a7,,,2,959244.0916814617
c79fcbb8-d2b9-43c6-a265-8ad8427b1784,,,1,984496.7006268193
84c76060-cb37-46ad-9012-78c31ee11a68,,,4,753999.0995385007
1058a455-4d8a-46ef-baeb-e20e028d8497,,,4,71051.58485650085
287b349c-70bb-4bea-9faa-0e266f3c2408,,,5,972831.7906820667
988e7bea-1e3b-44f6-9bf5-0778b2f81be9,,,5,910928.1787094844
5e050b4f-2a6f-4f73-8674-5405f96602e7,,,1,221486.11110788592
ac7c4926-bc49-44c5-b9e5-6f47db8e8a82,,,1,735027.2162507084
d4deca83-8e74-4535-988e-6e71df6e39e9,,,1,835320.554999521
f5dd8d76-024e-41a1-b828-d0de78a33392,,,4,804630.2025922616
bd9a8ab1-3e61-4be9-811a-00d583eac28a,,,2,415284.873154149
8db3f91f-707a-4bb9-bb03-9f676759ec39,,,1,532723.9412399259
1cb43fd9-c758-4ab1-8acd-8cd732f8c764,,,4,738751.9334257408
e9c33cc1-b46d-4b76-93bf-63299243b499,,,1,6909.505918959084
0caf2fcd-9f07-4581-a38e-5f86b5a16f4b,,,1,868869.3749734453
fc2f071f-9906-4404-81fb-47b7048fe365,,,2,351203.54684096156
ba08e4cb-1e4e-4693-8018-6a7baa23faf1,,,2,637925.0129803339
52fea0c2-6e2e-4332-88d9-0b94afb68b34,,,5,73956.41974738933
650564e4-21fc-4d54-bde6-293f87ea6834,,,4,533114.2308856691
6e566ff1-331f-48cf-95de-811c4c6a6ed4,,,2,540698.1082023586
1b4ae9cc-80da-47d4-9407-5a1a6d39aee0,,,5,708839.619691553
688cd754-092e-4cbd-860d-cae2b7635a23,,,4,616033.545039358
49187d64-d7b4-4b3d-8a8b-1f52b0a09cf4,,,1,974532.4256015363
26fd7c5b-5a99-4edd-bf20-8220402c6e9b,,,2,552312.8779468248
b91632b2-17c3-491a-819b-50398816e1e2,,,2,34125.54242671706
ee0a8a1a-7694-4cad-a5ad-759249d56848,,,4,268914.13852738
a59bf03f-a263-426f-8100-32918bc63484,,,3,382103.54262872535
02f2a6a8-0ce2-4794-a657-5ace7ebb9c78,,,4,29180.034363937466
5b563b72-fd03-45a4-b67c-c22cb74c4af8,,,3,235199.50021771764
9a86339a-14c5-4038-9508-c3fa70dc6b15,,,3,739191.1401463018
0c592fd2-3b95-45a6-a85a-5af1ccef5d2f,,,2,17731.929635655662
fab88d1a-7ec6-48eb-8e43-5fbe34780273,,,3,721380.1538136931
03d127b1-d0bc-4405-9070-808a2de4f6c3,,,5,267007.7575991105
eb174a9d-1ae9-453e-a5b2-148d260c6c98,,,3,996436.4039759412
c82053d4-093d-4fd6-b562-070f722ea632,,,3,719105.4990027435
8bccba47-9c2c-4014-a3db-4a0a4203df99,,,4,32137.657864544293
0f796956-bcd7-4c6f-aaca-0102859eadca,,,1,161349.9484784296
f9c3440e-3e48-40a6-a1f0-5e48ade685d3,,,3,672485.6209966382
7f3e58b7-779a-4672-9737-89e5b891656a,,,4,990928.5370852989
18a2ceec-5f81-4a1a-b151-e0febdd90ca5,,,3,657712.5222313218
8a1bddaa-97c1-404d-89b1-17861a7cdb99,,,3,10169.07705341799
20481cfa-0ccd-4e0b-a493-6c3264fdcb94,,,5,896537.5555416424
99a823a3-08eb-4e3e-bfe7-45c98d4e80ef,,,5,944380.4182828018
4048bf47-1d31-44fc-b7de-f13810b413db,,,5,671941.418317919
90782852-4ebb-40d7-901b-dc70a0147f26,,,3,380403.0732260127
71092ced-ca07-4f8e-a6b2-17584217c624,,,5,385408.2169227833
e1034b52-fb51-4602-9dc6-78f13e9fff3e,,,3,794978.8331164414
54889ca7-9215-430d-91a7-3745919c52a8,,,2,927366.9171232798
8a6f8a10-969f-446e-ac0e-4e2f3deedb48,,,4,648474.8039381196
4d1f81cc-f02f-4dd3-b828-785f2fe4350c,,,3,406458.04620157165
89c83633-202d-48a7-be17-4603075254c6,,,1,339560.9135989088
9627ce00-9cae-445e-9ab0-0943343ab34f,,,3,911598.7106204516
dcc865aa-1283-4808-9f99-e2042179b6a0,,,1,381888.707392075
ef4e47a1-9e29-4e86-9444-35f8ccc556ce,,,5,409206.1872379351
0a8edc61-eb7e-4e48-8da8-cc59d13d89f6,,,1,593820.0504312072
28804fb5-63f4-43f2-be17-e7adb7d47a7e,,,4,282885.3840898514
f1740997-1032-4c6f-a34d-f28071a65f01,,,1,986563.436151168
954ef27f-ef10-433f-bb8f-17368e08ecb2,,,2,612138.3791757883
be19260f-0be4-489d-bd13-a12e2f8898fd,,,5,983487.2244331171
4e8afa1d-2578-45d5-8117-afbd51f746af,,,5,908152.3904063138
71a3e361-0f2e-4e7d-bffe-cf3746b965e5,,,1,659074.3217142168
5fb151a6-45a6-4265-9f0c-1bb7e5192daf,,,1,630811.078039746
8f95a33a-5718-4f8e-8cf8-fc2b03211d75,,,5,287151.8061047087
9ff6855e-c825-40ba-8cb1-50f4abcb2d19,,,2,171160.36004815524
cd1780fe-6fd5-4b43-a19a-3d5fd59d9ce9,,,3,306020.4336442541
d31b02e8-0ee5-4bd1-920d-665aeca3329a,,,2,173286.22167053877
1844183e-8fea-4938-975b-982f97f0b7b8,,,2,330683.3635247453
30d09593-872e-4e3e-80e8-8f2b6120e89d,,,1,602693.6226538989
49af3084-c292-4722-b902-6bea5b962478,,,2,944394.3036225209
5d797dd9-36e1-4a4b-a42b-6bb917c16a7c,,,4,466124.3065562656
73a89690-c559-4c0c-a9ba-a0907b880d12,,,1,579735.1669414545
188b0330-5fe2-447c-a526-3f12259cc4eb,,,1,289350.28591873514
0a1a35a7-f8fd-49bf-9c93-ed179d9b3678,,,2,543183.1237460343
58026b74-2ba3-4b75-8049-0df1b0490a62,,,3,315716.19206755894
0695185a-080b-45b6-89dc-aacf0e8abb99,,,3,832627.4705411441
72a4f694-6907-4902-96eb-8d9528326eee,,,4,90094.49652461623
46ed9152-c3a1-41c5-8ab3-65d0c5dd7907,,,4,634173.9903843502
35bb8a3b-8a08-452f-ae28-f38cea532b33,,,2,249008.61985090224
96637825-39a4-4d26-8257-a22a5aaeb7a6,,,4,660078.8992784737
0ebfc2d7-e214-405d-a24e-305a20827178,,,4,839824.0642376129
804ec6db-7e81-4f6e-a24b-63b6ff89d289,,,1,979385.8751881318
02d2f452-985a-4613-b883-7779eb3e43b3,,,5,376957.45829132706
fea264cc-204f-45e5-9513-ee07fad5ba35,,,3,50060.711621835675
57968fc4-6679-43e3-bc10-ae79ae18a54c,,,3,772339.625078342
25dd7582-9aa5-49a8-b431-5ab76538c8f8,,,2,833398.3854081612
21d1b757-3852-4115-93be-3ecef7b1956a,,,1,830985.5708681691
24d16564-159e-4b67-8702-e8139f4797c8,,,5,274023.02519244805
efb98ac8-aa0f-4ff8-b283-aaadf902b186,,,4,638582.9598574919
46a248ee-40c4-4c60-bfec-71717d206041,,,1,792820.828388667
2d100775-6930-4500-821c-6b310f48d235,,,1,828872.5624362881
444455cd-4e91-4707-861f-b430a99f15ce,,,4,67990.59551371551
5ca1410a-5e33-4b82-9a0d-1fc50aa8cc06,,,2,159813.49394640318
fcfb8b2e-0b3b-4e7f-b935-369a9c1b7b57,,,2,327866.1176248296
30d83b6d-00d2-4f4e-b2e7-546d619d2a41,,,4,429940.48298464145
d4b251fd-227d-484a-a5b3-5b7de7912d47,,,3,308025.5880906145
3ccf6fc3-dfbf-482f-8060-e587ad28f3f4,,,1,663859.5263170863
5d02724d-d482-42ce-8652-92d9f02ab824,,,3,827675.4185470621
28e8aaae-0677-4c59-8eb2-41dec474fd0e,,,3,618662.3890742634
a2a15f46-2209-4ace-8208-cd7f7d58f8ae,,,5,334935.7824469836
363b9dfa-5a24-4fcf-a94a-d74b42d3d2c7,,,5,913343.6001437188
4f56d673-cf62-44f5-905f-dc347d62ea40,,,4,521110.66683297354
1bbec481-bf4c-44c3-b3c2-ae46f262c162,,,1,296051.9119879748
5b660507-2720-447e-b2cb-4b9b076c3949,,,2,908226.4797310517
9c2b9148-96ec-4782-915f-74425882e19e,,,2,65040.122269683285
f0f35f63-cce0-4da9-bc2b-2c66ea9d5974,,,4,170930.43564098782
844c5a1d-218a-4940-a786-f22fe423d66e,,,2,80218.18601029992
f8d8245d-11a7-4b2e-a428-53e0a682856a,,,5,546197.1834261358
ceb2ed7a-2b3b-4b2f-8695-7d7545926c08,,,1,862865.8621001197
68fe8a23-c0ca-4ad4-ac7d-34f1f9389416,,,3,451433.9620620821
6c56674d-e552-4177-9292-a3a127c7d1dc,,,2,179631.5904968269
ba767d94-7f7e-407e-9a2f-7e2b8e67764d,,,4,39920.071824402694
c1bb4893-dc99-4d8c-af22-035c53d0e65b,,,5,864279.2362469021
30225894-1c25-4ba9-8086-26598351c7e5,,,3,130961.44719096941
89ef3cd1-b34a-4bf8-b035-6d4e9f922ef5,,,5,39977.42046001055
efd481ee-e4ff-457a-b2b2-56b22355656e,,,4,955822.1597250367
6fd7556f-fe6f-4987-b81e-3b6e88a338f9,,,3,370869.11533352756
4fc7a558-7bfc-45c7-ab7f-782e2b40a673,,,4,200258.10149217464
637cd3b8-b611-4535-ad15-d61486ae0a18,,,3,538529.9947806619
0408af1b-2f73-4658-9ea7-daccf15452d8,,,4,239984.05041731885
87328cd2-bdab-4612-8fd0-746237694dc5,,,2,729554.8576842528
6d41f89f-8adf-4dab-99da-ef229c4c046b,,,2,107983.34879648351
ca8a5bf2-9364-4962-9b20-4e41b0ae91b7,,,2,965095.289589677
1fc8374a-3851-40ed-9e6d-fcf4d23fddd6,,,2,523157.32471073273
1ea34b82-0d53-4077-b994-6592bf801d21,,,1,987663.7657765402
fa6d172e-2ead-4d40-ba37-a4fd48a2a84a,,,4,709894.7122272352
068b4a99-f662-4270-98c8-74020d823cd1,,,2,316036.32796342706
a1fef8f6-b2cf-4ada-8f24-9de08fe5669e,,,1,608765.737749606
a537e218-30b5-4b85-acef-44b4fff5a635,,,4,336699.0811073941
5d8cd16c-151f-4f97-a55a-01f79df83f9a,,,1,258331.53757561726
d21fc30c-9f9f-4a41-ac19-41049bfffc25,,,4,718761.3611617195
adb4ce06-e5a6-4c5f-b936-4b16c8a2d831,,,3,924563.8427375999
981d31aa-9470-4dd5-b1eb-d6e0a1cd042e,,,1,70194.7231445373
b021b212-3934-41c1-b9f6-1c79db6f9ea5,,,3,429264.88253657916
9150bb19-9ceb-4e3d-85c1-f696e981fdf4,,,3,563506.6461087367
a1c3c468-c040-4f65-bd36-5a969685f878,,,3,381314.70888296753
692a4ed1-a16b-4df7-9d11-425c8ce7cffd,,,3,9497.652506229153
5f4af195-9b6b-4f5a-842c-1fb449404662,,,3,591513.117516332
b40863b2-f6b1-4588-8e86-fd070c6413ff,,,4,426308.4184506906
3a01101f-c96f-4cf3-bc60-8cca12fa6e66,,,1,154064.49993561077
f60aa1f0-397b-4176-8f55-d010a1b06299,,,3,31512.513146672936
62048dfb-d1a1-4e2a-9d02-c3a33d9e6ca9,,,3,827471.560841778
053ffde5-93ab-424a-9ba2-c2b6f004a60f,,,4,559651.7700605628
cdf8b729-1ac3-447b-b308-3d4711131190,,,3,779111.1727164149
629c2d59-e979-4f95-bc2a-d8f7b2614961,,,3,139438.04144831633
c1308ce3-43ea-428c-9a46-ce8f9ce6db29,,,5,897489.5652550359
b22d804b-8040-46bd-aa46-4170aef34414,,,4,664001.3121801151
e2137217-713f-4eb2-9331-a1d45901ca3c,,,5,763963.4933502588
a4de6932-14b9-4c60-9e28-75bbf5fd6651,,,2,254343.8968735261
122039d5-c331-4db5-81a3-05b4dc22a873,,,4,573419.3322555532
ba41bf79-c67b-4e2b-9d2f-4c71e61ec0f5,,,3,196341.73714692646
01e07ae9-7b70-41b0-9034-bb660b3ba941,,,1,484248.19156970194
d745cf07-ff08-4ff4-b477-c94ca25c4552,,,5,621853.6738763684
d3f220bf-7a9d-42aa-9f30-df8fd45675dc,,,3,693408.7222531447
ffdecb18-33ce-4f0c-8cfa-387d145755c9,,,5,170232.3618354249
1a0c8721-d0b2-4b41-be9c-d30a60c8cd4c,,,3,853709.8721067926
9aad415e-7769-4df6-812a-73ccacb42c6d,,,4,612518.1654928689
7d5d6e60-5d19-4539-a1bf-76babfd5836f,,,2,669807.4306131515
5c879252-70cb-401e-9e02-14ea8cf3da3a,,,4,409053.73573998874
8d52c55b-e1a9-474e-a06f-dc41d6ea8bf3,,,1,187244.59416847752
9e060818-6ab8-41dd-a96d-9bf35b64321f,,,5,435209.8596583556
77e617ea-8035-451a-a595-8db956430b1a,,,2,26926.56972085765
47afc510-95d1-42ff-a8a4-147d834c1700,,,4,921785.7962523383
d160cda6-ed73-4abe-8f31-d44f15ba7373,,,1,296593.67351013445
7b4cce5f-1a22-4d07-a0df-0165f5c8e54b,,,3,467983.8804170554
3be39f2c-6557-4844-b3fa-05c6bd06dbb5,,,3,432565.46197312284
89de9b23-ade7-463d-ba4c-57eaf2d27f5d,,,5,249638.7682954537
e6766734-8136-49a2-a87c-4a016cb4f787,,,3,948377.6115969331
8830b447-7ae7-4acd-bc1d-566f8a74712f,,,2,803439.4277563074
7c90b685-b265-4df4-89a7-55453c660773,,,3,739193.3354801331
57a26a8f-a665-472d-969c-f6eff434e541,,,4,302365.97836363135
e83f9e54-e7fa-403f-af35-5bed0c86bcbf,,,1,289606.40617022244
2cef2e3e-c238-4ce1-ad9b-aa805fa80236,,,1,528734.0229077338
dedddfbe-ef5e-4185-8263-dd52d91a3ee9,,,1,225891.59446458658
0d13b66d-58b9-42a4-9633-70691781e732,,,4,286314.17022796656
3a7f5ea2-15b2-46fd-816b-31b7aa2effac,,,1,973952.8125164175
e2f30398-66ea-4d9a-b984-b3312c050a14,,,5,714515.2629778385
a4ccaaac-3a31-4f94-a3e6-6e1e80ec38ed,,,2,810459.7287261585
460e7ffa-c0e4-4bb4-80be-5cb8d87581e9,,,3,408221.9338734617
d3f8de83-df4e-404c-980e-749f08c4330c,,,3,955463.5857954706
d9a67004-dc5b-4878-9574-b26cce3f5b42,,,2,195900.84368756224
1c13c89c-7bb1-468d-b14e-f82e6b2b0bd1,,,3,554374.7879008591
abda2021-89f9-4b54-9527-8d138cf14650,,,3,129217.21825771299
5516ccd6-9d90-416b-8893-63a29dd5aeb2,,,4,63000.0144472684
172880ee-dda7-4799-9d07-355b870be90f,,,5,454757.2569156879
1c291c49-0c58-4aed-a9d4-a42b5579340d,,,4,585967.0104847964
29946316-e3e3-4cd4-928e-b3197a5ca130,,,2,90813.29830801097
f5d0222e-b383-45ab-bae0-8196f28c3940,,,1,945880.2814291648
87273544-95ea-443f-992e-9e8e71b6a846,,,2,564474.5464295732
7a0fc945-7e53-4ed6-9f0d-88a7189ace08,,,3,729318.8104257513
749d7d7a-50d5-4578-b88c-35e86db58cc9,,,2,678369.1759995975
8def675c-a5f5-4675-8f07-c51280c7538b,,,4,126782.85518114023
7c12600e-d8ac-4f29-b12a-ee97e691b408,,,3,782013.5179040878
29ccf47b-210d-4e2b-a629-59739d68943b,,,3,463758.79240926506
b655b013-11b8-4dc6-8ada-b6c23f6e1982,,,1,829109.4876454477
d2dfc348-5622-4021-813c-da26dbea144f,,,5,197014.58136531967
327e682d-ef3d-4e6c-9e5e-22333fdc058d,,,3,32481.170040975205
922acd4a-4266-4c49-80ce-abfa04b0de9a,,,5,142578.0785500834
3f31a070-1251-4215-8c7f-3e7e18ef6335,,,3,704193.3671421413
db9e4c83-8c87-40ad-87db-55a960a0d657,,,2,98249.88652317571
7946e15e-ed65-4944-9f79-5a72dd957c4d,,,5,55623.319730868556
c915f606-2bbf-4c55-b605-f05b0612dfb5,,,3,311308.04215099144
ccafd26d-af22-4e32-9ca8-de4045012d41,,,5,160141.32664090232
327364d1-a1a2-48da-8c82-6a66b8c44f3c,,,3,432459.7460878175
e88e5987-d621-4823-b57b-4fc0e2e3fa33,,,1,686523.1754436842
e0b054ff-a6f4-4eaa-86aa-3e1366af2a2d,,,5,990939.0457288919
f7e64e3f-c0cb-4556-b02a-f03bf33c004f,,,2,942008.0474868261
43731983-f277-4e18-bc35-3b4829d11c3e,,,1,233061.3001987932
5105742d-b474-46b4-aca2-18f06c5fa4d5,,,5,154721.30889534633
93cba6e0-d43a-426f-be1f-c6ffb7392ffe,,,4,329736.7195665471
f64aa892-117f-4b9e-b875-f14d9ebc9a3b,,,4,822624.4333928163
0861fb50-5034-4b6e-a8ce-b02354b7de17,,,5,50719.41126140695
7ab74b74-4811-426e-bbc4-1b088fc24f6d,,,1,711235.802214055
139bf948-2544-499e-b0c4-5a388175de5d,,,5,52660.82516048405
bf00df1d-07de-4bb2-aa21-28d6d9408dce,,,4,324083.6208933112
399fca55-02a7-4d45-835e-e2441d0796ee,,,2,174068.67401956988
82fab085-50a1-40bc-8e24-c5d2d73f4446,,,2,932577.4521717686
ef03b2af-296d-46bf-8242-dc2d282d5742,,,1,52010.63252489427
b25eef93-de1c-4bb2-b81f-4a439ce157da,,,5,445447.7510103511
d8805b34-ec68-4945-969d-334834d23dd3,,,1,808825.8361115834
979b6956-258f-4006-b5ce-093225efb8c0,,,3,538080.8829072812
1c670b28-b67e-40e6-9a59-890225df873e,,,2,336304.8464934189
e24268e6-338e-4c31-91d3-9c91067c3040,,,1,198117.62043137633
2e7f1170-743d-4f9a-9976-2c73c6373183,,,3,663779.9526744179
8a161113-cc12-4640-9237-fdbb7939df0d,,,3,698849.5296329347
5c59e971-c399-441e-82fc-0f42470694ae,,,5,740848.5996109147
c0225d74-c217-418a-8c7f-a7b350dab3ac,,,1,870500.8066223857
803d4abe-2f3e-4916-bad6-b17bf71cc268,,,3,762694.3873206888
32b49006-12be-41f0-b5f4-83652b09ebe9,,,1,129635.50339392833
c8f6f628-0fbe-41fc-811f-5d4351a9184a,,,5,940308.0383355329
002d4630-456f-4f96-af6d-ae82b4f1e49f,,,5,11566.158318739395
c394cf2f-339a-4a8e-a46a-95749795492d,,,4,212303.48047429393
3ae5c97a-9e3c-4683-888d-3a82777a116a,,,2,842397.5646678682
ba09d43c-a095-402e-a147-c801c55bb3bb,,,1,448760.2638702696
48c48339-c1aa-4bcf-9bcf-8b603a6abcdf,,,1,691776.6578871348
1579dcbe-8d20-4335-bf16-538a09ff99ae,,,2,396347.97305679176
11dd8a4a-ef6d-41b9-b688-d5a6a69b88d4,,,2,874383.6084011144
0fa39e2b-922b-4571-ac82-a1ea9f141960,,,5,291400.56420246005
4500dd4f-c9f0-4196-a88d-f899198dd6f1,,,2,967331.2372548358
b3e2b848-7d06-4f33-81f7-77c99cdee5d5,,,4,91622.8769821541
3acaa638-2ccb-4a81-b076-03f3208a6269,,,2,914849.2475592927
6879dd1f-3e34-454d-8f4e-9e7977c11cb1,,,3,593316.1323113333
a81b4df5-fd6e-4ed6-bc4d-bddca242f37c,,,3,353890.32830313215
42eb96cb-e5b3-440b-bd65-309094895843,,,4,172745.92149407548
36f55839-edf5-4bc1-aa83-bd02c5010de5,,,2,378742.97566628415
f840c371-ddcd-41e8-963d-d8afa74af8e0,,,4,42273.87384452826
d33abea0-4910-4623-97b5-3579730fe71c,,,4,593942.6369340447
e257f79a-1b84-4c6d-ab8c-a146a6cb6362,,,4,677694.2745439064
ab44da0f-99d6-4b1e-8a7b-bd0d3ce29aaf,,,5,601543.8888951044
0c8d7295-faed-48b1-b7d2-208b87894916,,,1,605754.2484586638
f7343253-e80f-4a77-b07d-6650592f4696,,,1,80742.28930760831
8d278c07-d611-4d3c-b1c5-ff00217ab8d1,,,3,549656.6391502867
49576fae-57d0-4e04-89cf-70c164552d3c,,,2,175017.429259577
d51da996-7d27-4e0f-af23-5f6620a2c919,,,2,984052.0350475174
1d576593-0be1-467a-9e9b-a17663d998d5,,,3,16179.586467051622
1c3e6d60-87da-41b6-b457-32b0ff2be75c,,,2,764840.818242872
93cc757b-9952-483b-8d9e-4ec01f1a800e,,,1,480378.7727199458
17d8face-2c9d-4505-b53b-1ae0fa8e21a1,,,2,185558.85690198257
ebed15dc-cec2-434b-ad2c-b3c97216d85d,,,4,367580.97677096503
2f391441-dfac-4391-80c6-4ef39d5f81f2,,,2,252345.84295842433
7d2bfcdd-70ab-47e8-8c50-cd7df65ccefd,,,4,368296.6588770032
93595bad-c62b-440e-b2e5-00e51c75b970,,,3,248438.1537528492
18b404b3-fac3-4c88-a27e-92db21e15fbe,,,1,169104.0031973452
166f7c39-db9b-4d06-9723-275f3a14415d,,,3,623171.0383322322
e46c5034-03c8-417e-9b76-c7bb2d8c60a1,,,3,171509.9466505196
0864a55d-2e73-4631-b7d7-c806f4248bb0,,,5,133349.51356552605
f23babb7-970d-4537-a805-fc45384fd9ad,,,2,960870.0782602195
991e3683-3333-4784-b1de-416ec5c56a57,,,1,508019.32980435045
58cb8b5d-ed29-466c-96d2-23bac8898e83,,,4,629963.1275634569
802f2fb9-2e2c-43d9-8b89-8f0143f021b2,,,1,326469.54487993557
ed2a7578-d8ec-4303-ae3a-558b37398d4a,,,2,719882.7562835142
f61df0a3-7e11-4a9a-bd5b-57519a0b45ef,,,5,43335.51629951028
cad86b3a-0664-4cb3-befd-982126613e07,,,1,946911.1155915965
3e9d9bca-dd79-4756-a043-7187db40b71f,,,4,123935.88538252475
d9b7abc2-cd23-4a2f-80e2-3a0c80d304dc,,,3,306095.3818749584
fcfd08a5-0c72-447d-b64b-60a0fb87cb11,,,5,844441.4296874829
b6a7203e-1c82-42e5-ac34-ec0960bff320,,,2,125052.33665702824
2f975cc0-4ae5-4506-9a7d-d7d367de001d,,,5,410966.20194628846
ba3eda0e-5a16-4a82-80d5-5a6ab2aa2405,,,1,133597.32740040036
50ac178c-fdfb-4df2-bd9d-df8f29c461fe,,,4,629587.4987963156
717e1f1f-00b2-4a4f-99be-b9c9cc3c1fea,,,3,19785.845816677676
764ee457-2344-4a89-801e-43e600b8d3bc,,,1,226423.277486829
c91ad32a-855a-4600-a1fc-22a844a19875,,,2,261253.7250705741
cda8cf71-acf2-46cb-9d34-e9cff36728b0,,,2,608144.7180719903
c330a922-a61e-45c4-947c-9e7091321f36,,,1,544649.6326577129
eb5f211e-0ca2-4efe-89d6-55e4c7a94dad,,,1,848374.7162782612
33410452-f5e3-4826-a377-6d73fc746d1f,,,2,890976.2821651963
a9be295d-35b0-4348-a626-f97ef47031c4,,,1,663558.1528698738
ab649f76-6d3d-49c6-8a68-26d464a5d0d2,,,2,14360.173279486575
479e54e9-60b1-4cd4-b2c4-3e07f6043412,,,2,159229.3776834963
2c21568d-beef-4865-b065-d891ae74c44b,,,2,956703.6607751731
a9a1ae46-d308-49e0-9520-5b08dbff307c,,,4,862327.1687328004
44a03fe0-870e-4dd2-91c3-2f8ea35f1d8b,,,3,547148.12984057
dae4905f-361e-4cb3-b5cf-b39b3412ae71,,,2,134349.10036052385
c07dc55c-e2c0-4c2f-89d8-346d85f9c8b7,,,3,136361.99901200342
2ac663c5-19af-4434-bb06-ffc2eba2bbfa,,,4,223761.93092248507
a4fcaf1a-6643-47b9-a15b-edd12249b314,,,1,43650.53348523623
f5264bb6-9ef9-49f1-9319-8e70a9981924,,,1,182049.2295561247
b500ec47-5a10-41b5-b6b4-2235c16ecb31,,,5,578607.712934931
6ddda6bb-a18a-491b-931f-5ee561b431d2,,,3,881536.8814270055
3b804958-98b5-43b5-930e-d5f38871d99c,,,3,26944.940147675465
a4aa15d0-29c7-46f7-9ef2-4153a5497395,,,2,862077.9524628178
06d1c938-bb1a-4308-9688-3d9aecf21743,,,5,483764.56923832925
2ced8e17-db83-416c-9b1f-3fc5ffb857e6,,,2,665793.5000717072
d9bc954f-feb4-418a-a6db-aee54e587eb0,,,2,914266.2118764627
42cc7746-df9d-4dbe-a4ea-8b1f84164fe4,,,2,518777.38329432136
0829c9d9-ebb2-467f-90d4-ec124fb7c727,,,4,628054.9129208537
bd064627-9a99-4555-beb2-dcad0ace1380,,,2,734732.2877118301
dab1f193-771c-4859-8e9a-7cec260b86f0,,,4,319971.0552088187
a9e8c704-8427-447b-be74-b07e1f1bd687,,,1,894833.9752659434
3f9f8659-8720-41e7-a4f6-e807c8c807b4,,,2,298507.4327813792
69357007-9060-4e65-a785-e8c537886376,,,1,506324.8097761467
05430c9d-3de6-440e-b0c4-c755c81a7bd1,,,3,468940.1340916491
25497f06-f43a-405c-b7ee-002085b2d06c,,,5,240794.15134103084
ee246462-bd89-487f-8fbd-be7047c604ea,,,1,401885.71496674576
e69bf3c7-9f2e-4f13-b018-588309b989fd,,,3,837344.0340019591
8a435f44-6e0c-4ce2-8222-8b2d10bf39c1,,,4,305587.1661872784
3ea397ac-db7e-488c-902e-e7762f58c05d,,,2,604890.968792704
f9eb6a23-97fc-4be3-b0e5-057096b2bb1b,,,3,180112.37006907223
da19b0a9-d286-4d25-9bbf-e6fb4adc2bb5,,,2,677766.4794287344
12509747-0146-4aad-b768-1594e94adca6,,,5,351840.55397777475
e624cdd4-70c8-4f68-891c-d615638ac3cc,,,2,920598.9146606001
b9a7d091-4a61-427c-aa4f-b394e6614c57,,,3,617738.2772046424
10b9f359-ea6f-4a4d-b589-c0c8ab3f04a2,,,1,971143.877949418
fc3567ac-1fd0-4762-9f42-d91cf813b034,,,1,572381.1754313491
141bf84d-e5b0-4cf5-8f68-400c192f44bb,,,4,133907.87404995013
a9b8679b-c5e7-4ead-8787-4d4cc4597a13,,,3,728509.4828221502
9b452fa6-9510-48d2-a4a3-b670616ee17e,,,4,731275.0303927648
88c58da6-1ecf-4ed0-8937-9cd361d612bb,,,5,139017.61976166436
